,Dollar,Ibovespa,Selic
2011-05-30,1.5943000316619873,63954.0,12.0
2011-05-31,1.593000054359436,64620.0,12.0
2011-06-01,1.5786999464035034,63411.0,12.0
2011-06-02,1.5920000076293945,64218.0,12.0
2011-06-03,1.5774999856948853,64341.0,12.0
2011-06-06,1.5687999725341797,63068.0,12.0
2011-06-07,1.580199956893921,63218.0,12.0
2011-06-08,1.5770000219345093,63033.0,12.0
2011-06-09,1.5815000534057617,63469.0,12.25
2011-06-10,1.586899995803833,62697.0,12.25
2011-06-13,1.5947999954223633,62023.0,12.25
2011-06-14,1.5889999866485596,62205.0,12.25
2011-06-15,1.5791000127792358,61604.0,12.25
2011-06-16,1.597000002861023,60881.0,12.25
2011-06-17,1.6060999631881714,61060.0,12.25
2011-06-20,1.5898000001907349,61168.0,12.25
2011-06-21,1.593999981880188,61424.0,12.25
2011-06-22,1.587499976158142,61194.0,12.25
2011-06-23,1.5870000123977661,,12.25
2011-06-24,1.590499997138977,61017.0,12.25
2011-06-27,1.590000033378601,61217.0,12.25
2011-06-28,1.5950000286102295,62303.0,12.25
2011-06-29,1.5779999494552612,62334.0,12.25
2011-06-30,1.569700002670288,62404.0,12.25
2011-07-01,1.561400055885315,63394.0,12.25
2011-07-04,1.548799991607666,63891.0,12.25
2011-07-05,1.5514999628067017,63039.0,12.25
2011-07-06,1.5636999607086182,62565.0,12.25
2011-07-07,1.569200038909912,62207.0,12.25
2011-07-08,1.5544999837875366,61513.0,12.25
2011-07-11,1.5618000030517578,60224.0,12.25
2011-07-12,1.5800000429153442,59705.0,12.25
2011-07-13,1.5746999979019165,60670.0,12.25
2011-07-14,1.5677000284194946,59679.0,12.25
2011-07-15,1.5765000581741333,59478.0,12.25
2011-07-18,1.5679999589920044,58838.0,12.25
2011-07-19,1.5750000476837158,59082.0,12.25
2011-07-20,1.565000057220459,59120.0,12.25
2011-07-21,1.5614999532699585,60263.0,12.5
2011-07-22,1.552299976348877,60270.0,12.5
2011-07-25,1.5539000034332275,59971.0,12.5
2011-07-26,1.544100046157837,59340.0,12.5
2011-07-27,1.5336999893188477,58288.0,12.5
2011-07-28,1.563099980354309,58708.0,12.5
2011-07-29,1.5628000497817993,58823.0,12.5
2011-08-01,1.5464999675750732,58536.0,12.5
2011-08-02,1.557800054550171,57311.0,12.5
2011-08-03,1.5633000135421753,56017.0,12.5
2011-08-04,1.562999963760376,52811.0,12.5
2011-08-05,1.576799988746643,52949.0,12.5
2011-08-08,1.593000054359436,48668.0,12.5
2011-08-09,1.5968999862670898,51151.0,12.5
2011-08-10,1.6282000541687012,51395.0,12.5
2011-08-11,1.621899962425232,53343.0,12.5
2011-08-12,1.6232999563217163,53473.0,12.5
2011-08-15,1.6114000082015991,54652.0,12.5
2011-08-16,1.5887000560760498,54324.0,12.5
2011-08-17,1.5841000080108643,55073.0,12.5
2011-08-18,1.5785000324249268,53134.0,12.5
2011-08-19,1.6069999933242798,52448.0,12.5
2011-08-22,1.5952999591827393,52440.0,12.5
2011-08-23,1.6024999618530273,53787.0,12.5
2011-08-24,1.5973000526428223,53796.0,12.5
2011-08-25,1.607300043106079,52953.0,12.5
2011-08-26,1.6089999675750732,53351.0,12.5
2011-08-29,1.600000023841858,54861.0,12.5
2011-08-30,1.5943000316619873,55385.0,12.5
2011-08-31,1.5865000486373901,56495.0,12.5
2011-09-01,1.5824999809265137,58118.0,12.0
2011-09-02,1.5989999771118164,56532.0,12.0
2011-09-05,1.6297999620437622,54998.0,12.0
2011-09-06,1.6492999792099,56607.0,12.0
2011-09-07,1.659999966621399,,12.0
2011-09-08,1.653499960899353,57624.0,12.0
2011-09-09,1.6516000032424927,55778.0,12.0
2011-09-12,1.6749000549316406,55685.0,12.0
2011-09-13,1.7035000324249268,55544.0,12.0
2011-09-14,1.7115000486373901,56286.0,12.0
2011-09-15,1.7239999771118164,56381.0,12.0
2011-09-16,1.7091000080108643,57210.0,12.0
2011-09-19,1.7105000019073486,57103.0,12.0
2011-09-20,1.784600019454956,56379.0,12.0
2011-09-21,1.791599988937378,55982.0,12.0
2011-09-22,1.833899974822998,53280.0,12.0
2011-09-23,1.8767999410629272,53230.0,12.0
2011-09-26,1.8558000326156616,53748.0,12.0
2011-09-27,1.8459999561309814,53920.0,12.0
2011-09-28,1.8020000457763672,53270.0,12.0
2011-09-29,1.8177000284194946,53385.0,12.0
2011-09-30,1.8277000188827515,52324.0,12.0
2011-10-03,1.847000002861023,50792.0,12.0
2011-10-04,1.8876999616622925,50686.0,12.0
2011-10-05,1.850100040435791,51014.0,12.0
2011-10-06,1.8336999416351318,52290.0,12.0
2011-10-07,1.8066999912261963,51244.0,12.0
2011-10-10,1.7623000144958496,53273.0,12.0
2011-10-11,1.746899962425232,53838.0,12.0
2011-10-12,1.738800048828125,,12.0
2011-10-13,1.7740000486373901,54601.0,12.0
2011-10-14,1.7431000471115112,55030.0,12.0
2011-10-17,1.7307000160217285,53911.0,12.0
2011-10-18,1.7669999599456787,55032.0,12.0
2011-10-19,1.7575000524520874,54966.0,12.0
2011-10-20,1.761299967765808,54010.0,11.5
2011-10-21,1.7869999408721924,55255.0,11.5
2011-10-24,1.7676000595092773,56892.0,11.5
2011-10-25,1.7493000030517578,56286.0,11.5
2011-10-26,1.7615000009536743,57144.0,11.5
2011-10-27,1.7580000162124634,59270.0,11.5
2011-10-28,1.7089999914169312,59513.0,11.5
2011-10-31,1.6871000528335571,58338.0,11.5
2011-11-01,1.6923999786376953,57323.0,11.5
2011-11-02,1.7419999837875366,,11.5
2011-11-03,1.733299970626831,58196.0,11.5
2011-11-04,1.7315000295639038,58670.0,11.5
2011-11-07,1.7489999532699585,59199.0,11.5
2011-11-08,1.749899983406067,59026.0,11.5
2011-11-09,1.7395000457763672,57550.0,11.5
2011-11-10,1.756600022315979,57322.0,11.5
2011-11-11,1.7599999904632568,58547.0,11.5
2011-11-14,1.73989999294281,58258.0,11.5
2011-11-15,1.7595000267028809,,11.5
2011-11-16,1.7692999839782715,58560.0,11.5
2011-11-17,1.770300030708313,56989.0,11.5
2011-11-18,1.7645000219345093,56731.0,11.5
2011-11-21,1.7777999639511108,56285.0,11.5
2011-11-22,1.8042000532150269,55878.0,11.5
2011-11-23,1.8116999864578247,54972.0,11.5
2011-11-24,1.8593000173568726,55280.0,11.5
2011-11-25,1.875499963760376,54894.0,11.5
2011-11-28,1.8803000450134277,56017.0,11.5
2011-11-29,1.854699969291687,55300.0,11.5
2011-11-30,1.8415000438690186,56875.0,11.5
2011-12-01,1.8079999685287476,58143.0,11.0
2011-12-02,1.7990000247955322,57886.0,11.0
2011-12-05,1.795199990272522,58910.0,11.0
2011-12-06,1.7796000242233276,59536.0,11.0
2011-12-07,1.7910000085830688,58663.0,11.0
2011-12-08,1.798699975013733,57455.0,11.0
2011-12-09,1.8170000314712524,58236.0,11.0
2011-12-12,1.7972999811172485,57347.0,11.0
2011-12-13,1.8092000484466553,57495.0,11.0
2011-12-14,1.857699990272522,56647.0,11.0
2011-12-15,1.8762999773025513,56331.0,11.0
2011-12-16,1.8588000535964966,56097.0,11.0
2011-12-19,1.8530000448226929,55298.0,11.0
2011-12-20,1.8665000200271606,56865.0,11.0
2011-12-21,1.8417999744415283,56653.0,11.0
2011-12-22,1.855299949645996,57348.0,11.0
2011-12-23,1.8509999513626099,57701.0,11.0
2011-12-26,1.8580000400543213,57669.0,11.0
2011-12-27,1.8574999570846558,58005.0,11.0
2011-12-28,1.8600000143051147,56534.0,11.0
2011-12-29,1.8767000436782837,56754.0,11.0
2011-12-30,1.8652000427246094,,11.0
2012-01-02,1.8623000383377075,,11.0
2012-01-03,1.8701000213623047,59265.0,11.0
2012-01-04,1.8344999551773071,59365.0,11.0
2012-01-05,1.8184000253677368,58546.0,11.0
2012-01-06,1.843000054359436,58600.0,11.0
2012-01-09,1.847599983215332,59083.0,11.0
2012-01-10,1.840999960899353,59806.0,11.0
2012-01-11,1.7990000247955322,59962.0,11.0
2012-01-12,1.8035000562667847,59921.0,11.0
2012-01-13,1.780900001525879,59147.0,11.0
2012-01-16,1.7907999753952026,59956.0,11.0
2012-01-17,1.7792999744415283,60646.0,11.0
2012-01-18,1.7795000076293945,61723.0,11.0
2012-01-19,1.7683000564575195,61927.0,10.5
2012-01-20,1.7554999589920044,62312.0,10.5
2012-01-23,1.76010000705719,62386.0,10.5
2012-01-24,1.7519999742507935,62486.0,10.5
2012-01-25,1.7583999633789062,,10.5
2012-01-26,1.7599999904632568,62953.0,10.5
2012-01-27,1.8524999618530273,62904.0,10.5
2012-01-30,1.7380000352859497,62770.0,10.5
2012-01-31,1.7462999820709229,63072.0,10.5
2012-02-01,1.7447999715805054,64567.0,10.5
2012-02-02,1.7316999435424805,64593.0,10.5
2012-02-03,1.7180999517440796,65217.0,10.5
2012-02-06,1.7152999639511108,65224.0,10.5
2012-02-07,1.7237000465393066,65917.0,10.5
2012-02-08,1.7246999740600586,65831.0,10.5
2012-02-09,1.718400001525879,65530.0,10.5
2012-02-10,1.715499997138977,63998.0,10.5
2012-02-13,1.7187999486923218,65692.0,10.5
2012-02-14,1.7151999473571777,65039.0,10.5
2012-02-15,1.7160999774932861,65368.0,10.5
2012-02-16,1.7276999950408936,66142.0,10.5
2012-02-17,1.715499997138977,66204.0,10.5
2012-02-20,1.7093000411987305,,10.5
2012-02-21,1.7172000408172607,,10.5
2012-02-22,1.7144999504089355,,10.5
2012-02-23,1.7051000595092773,65820.0,10.5
2012-02-24,1.7128000259399414,65943.0,10.5
2012-02-27,1.7065999507904053,65241.0,10.5
2012-02-28,1.705899953842163,65959.0,10.5
2012-02-29,1.697700023651123,65812.0,10.5
2012-03-01,1.716599941253662,66810.0,10.5
2012-03-02,1.7135000228881836,67782.0,10.5
2012-03-05,1.7293000221252441,66964.0,10.5
2012-03-06,1.7378000020980835,65114.0,10.5
2012-03-07,1.7592999935150146,66017.0,10.5
2012-03-08,1.7657999992370605,66908.0,9.75
2012-03-09,1.761299967765808,66704.0,9.75
2012-03-12,1.7891000509262085,66385.0,9.75
2012-03-13,1.798799991607666,68394.0,9.75
2012-03-14,1.7913000583648682,68257.0,9.75
2012-03-15,1.8034000396728516,67749.0,9.75
2012-03-16,1.799399971961975,67684.0,9.75
2012-03-19,1.7975000143051147,67730.0,9.75
2012-03-20,1.8207000494003296,67296.0,9.75
2012-03-21,1.8141000270843506,66860.0,9.75
2012-03-22,1.819200038909912,65828.0,9.75
2012-03-23,1.8180999755859375,65813.0,9.75
2012-03-26,1.8092999458312988,66685.0,9.75
2012-03-27,1.8171000480651855,66037.0,9.75
2012-03-28,1.8212000131607056,65079.0,9.75
2012-03-29,1.8234000205993652,64872.0,9.75
2012-03-30,1.8207999467849731,64511.0,9.75
2012-04-02,1.825700044631958,65216.0,9.75
2012-04-03,1.832800030708313,64284.0,9.75
2012-04-04,1.829200029373169,63529.0,9.75
2012-04-05,1.8274999856948853,63691.0,9.75
2012-04-06,1.8229000568389893,,9.75
2012-04-09,1.8219000101089478,62923.0,9.75
2012-04-10,1.819000005722046,61738.0,9.75
2012-04-11,1.8324999809265137,61293.0,9.75
2012-04-12,1.8345999717712402,63058.0,9.75
2012-04-13,1.826200008392334,62106.0,9.75
2012-04-16,1.837399959564209,61955.0,9.75
2012-04-17,1.8457000255584717,62699.0,9.75
2012-04-18,1.8583999872207642,63010.0,9.75
2012-04-19,1.8776999711990356,62618.0,9.0
2012-04-20,1.8795000314712524,62494.0,9.0
2012-04-23,1.8717999458312988,61539.0,9.0
2012-04-24,1.8797999620437622,61971.0,9.0
2012-04-25,1.8792999982833862,61750.0,9.0
2012-04-26,1.8788000345230103,62198.0,9.0
2012-04-27,1.8838000297546387,61691.0,9.0
2012-04-30,1.8860000371932983,61820.0,9.0
2012-05-01,1.9057999849319458,,9.0
2012-05-02,1.9063999652862549,62424.0,9.0
2012-05-03,1.9221999645233154,62104.0,9.0
2012-05-04,1.9098000526428223,60821.0,9.0
2012-05-07,1.926900029182434,61220.0,9.0
2012-05-08,1.9187999963760376,60365.0,9.0
2012-05-09,1.9378999471664429,59786.0,9.0
2012-05-10,1.969499945640564,59702.0,9.0
2012-05-11,1.9520000219345093,59445.0,9.0
2012-05-14,1.9651999473571777,57540.0,9.0
2012-05-15,1.9925999641418457,56238.0,9.0
2012-05-16,1.999899983406067,55888.0,9.0
2012-05-17,1.999400019645691,54038.0,9.0
2012-05-18,2.007699966430664,54513.0,9.0
2012-05-21,2.0220000743865967,56590.0,9.0
2012-05-22,2.0322999954223633,55039.0,9.0
2012-05-23,2.0873000621795654,54619.0,9.0
2012-05-24,2.027100086212158,54063.0,9.0
2012-05-25,2.027400016784668,54463.0,9.0
2012-05-28,1.9846999645233154,55213.0,9.0
2012-05-29,1.9818999767303467,54633.0,9.0
2012-05-30,1.9919999837875366,53798.0,9.0
2012-05-31,2.014899969100952,54490.0,8.5
2012-06-01,2.0253000259399414,53403.0,8.5
2012-06-04,2.038800001144409,53417.0,8.5
2012-06-05,2.0529000759124756,52481.0,8.5
2012-06-06,2.0215001106262207,54156.0,8.5
2012-06-07,2.031599998474121,,8.5
2012-06-08,2.029599905014038,54430.0,8.5
2012-06-11,2.0220000743865967,54001.0,8.5
2012-06-12,2.063699960708618,55049.0,8.5
2012-06-13,2.066800117492676,55651.0,8.5
2012-06-14,2.0708999633789062,55352.0,8.5
2012-06-15,2.057800054550171,56105.0,8.5
2012-06-18,2.0481998920440674,56195.0,8.5
2012-06-19,2.0601000785827637,57195.0,8.5
2012-06-20,2.027899980545044,57167.0,8.5
2012-06-21,2.0225000381469727,55505.0,8.5
2012-06-22,2.0622000694274902,55440.0,8.5
2012-06-25,2.065999984741211,53805.0,8.5
2012-06-26,2.06030011177063,53837.0,8.5
2012-06-27,2.074700117111206,53109.0,8.5
2012-06-28,2.07450008392334,52652.0,8.5
2012-06-29,2.0768001079559326,54355.0,8.5
2012-07-02,2.008699893951416,54693.0,8.5
2012-07-03,1.9845999479293823,55780.0,8.5
2012-07-04,2.0083999633789062,56077.0,8.5
2012-07-05,2.0262999534606934,56379.0,8.5
2012-07-06,2.018699884414673,55394.0,8.5
2012-07-09,2.027600049972534,,8.5
2012-07-10,2.031399965286255,53706.0,8.5
2012-07-11,2.0325000286102295,53569.0,8.5
2012-07-12,2.0352001190185547,53421.0,8.0
2012-07-13,2.0367000102996826,54331.0,8.0
2012-07-16,2.0373001098632812,53402.0,8.0
2012-07-17,2.03410005569458,53909.0,8.0
2012-07-18,2.0206000804901123,54583.0,8.0
2012-07-19,2.0185000896453857,55347.0,8.0
2012-07-20,2.011199951171875,54195.0,8.0
2012-07-23,2.022900104522705,53034.0,8.0
2012-07-24,2.036400079727173,52639.0,8.0
2012-07-25,2.0455000400543213,52608.0,8.0
2012-07-26,2.0327000617980957,54003.0,8.0
2012-07-27,2.0201001167297363,56553.0,8.0
2012-07-30,2.020900011062622,57241.0,8.0
2012-07-31,2.040299892425537,56097.0,8.0
2012-08-01,2.0566999912261963,55623.0,8.0
2012-08-02,2.042099952697754,55520.0,8.0
2012-08-03,2.0483999252319336,57255.0,8.0
2012-08-06,2.0269999504089355,58345.0,8.0
2012-08-07,2.0285000801086426,57726.0,8.0
2012-08-08,2.027100086212158,58951.0,8.0
2012-08-09,2.0211000442504883,58797.0,8.0
2012-08-10,2.0171000957489014,59281.0,8.0
2012-08-13,2.0139000415802,59123.0,8.0
2012-08-14,2.019700050354004,58083.0,8.0
2012-08-15,2.0257999897003174,58189.0,8.0
2012-08-16,2.0236001014709473,59446.0,8.0
2012-08-17,2.0151000022888184,59082.0,8.0
2012-08-20,2.0144999027252197,59283.0,8.0
2012-08-21,2.0143001079559326,58918.0,8.0
2012-08-22,2.0109000205993652,59381.0,8.0
2012-08-23,2.0153000354766846,58512.0,8.0
2012-08-24,2.0227999687194824,58426.0,8.0
2012-08-27,2.023099899291992,58111.0,8.0
2012-08-28,2.0309998989105225,58406.0,8.0
2012-08-29,2.0408999919891357,57369.0,8.0
2012-08-30,2.046999931335449,57256.0,7.5
2012-08-31,2.0455000400543213,57061.0,7.5
2012-09-03,2.0276999473571777,57281.0,7.5
2012-09-04,2.028599977493286,56234.0,7.5
2012-09-05,2.0367000102996826,56864.0,7.5
2012-09-06,2.0362000465393066,58321.0,7.5
2012-09-07,2.0250000953674316,,7.5
2012-09-10,2.0253000259399414,58404.0,7.5
2012-09-11,2.0192999839782715,59423.0,7.5
2012-09-12,2.011899948120117,59922.0,7.5
2012-09-13,2.0237998962402344,61958.0,7.5
2012-09-14,2.018199920654297,62105.0,7.5
2012-09-17,2.0092999935150146,61806.0,7.5
2012-09-18,2.0302999019622803,61804.0,7.5
2012-09-19,2.01990008354187,61652.0,7.5
2012-09-20,2.0215001106262207,61688.0,7.5
2012-09-21,2.0181000232696533,61320.0,7.5
2012-09-24,2.0188000202178955,61910.0,7.5
2012-09-25,2.0234999656677246,60501.0,7.5
2012-09-26,2.0281999111175537,60478.0,7.5
2012-09-27,2.0332000255584717,60240.0,7.5
2012-09-28,2.0269999504089355,59176.0,7.5
2012-10-01,2.022599935531616,59571.0,7.5
2012-10-02,2.0230000019073486,59222.0,7.5
2012-10-03,2.025099992752075,58627.0,7.5
2012-10-04,2.018699884414673,58458.0,7.5
2012-10-05,2.0160999298095703,58572.0,7.5
2012-10-08,1.9974000453948975,59317.0,7.5
2012-10-09,2.028700113296509,58939.0,7.5
2012-10-10,2.0306999683380127,58456.0,7.5
2012-10-11,2.039400100708008,59162.0,7.25
2012-10-12,2.039099931716919,,7.25
2012-10-15,2.0418999195098877,59602.0,7.25
2012-10-16,2.0355000495910645,59744.0,7.25
2012-10-17,2.033400058746338,60087.0,7.25
2012-10-18,2.029900074005127,59734.0,7.25
2012-10-19,2.0260000228881836,58922.0,7.25
2012-10-22,2.0260000228881836,58700.0,7.25
2012-10-23,2.0230000019073486,57690.0,7.25
2012-10-24,2.025399923324585,57161.0,7.25
2012-10-25,2.0241000652313232,57837.0,7.25
2012-10-26,2.0239999294281006,57277.0,7.25
2012-10-29,2.0251998901367188,57177.0,7.25
2012-10-30,2.030900001525879,57684.0,7.25
2012-10-31,2.0290000438690186,57068.0,7.25
2012-11-01,2.027899980545044,58383.0,7.25
2012-11-02,2.0295000076293945,,7.25
2012-11-05,2.0288000106811523,58210.0,7.25
2012-11-06,2.0341999530792236,59459.0,7.25
2012-11-07,2.029099941253662,58517.0,7.25
2012-11-08,2.0329999923706055,57524.0,7.25
2012-11-09,2.0371999740600586,57358.0,7.25
2012-11-12,2.0445001125335693,57064.0,7.25
2012-11-13,2.049299955368042,57486.0,7.25
2012-11-14,2.0571999549865723,56279.0,7.25
2012-11-15,2.063699960708618,,7.25
2012-11-16,2.0648000240325928,55402.0,7.25
2012-11-19,2.0806000232696533,56451.0,7.25
2012-11-20,2.077199935913086,,7.25
2012-11-21,2.080199956893921,56242.0,7.25
2012-11-22,2.095599889755249,56437.0,7.25
2012-11-23,2.103300094604492,57574.0,7.25
2012-11-26,2.0801000595092773,56737.0,7.25
2012-11-27,2.0813000202178955,56248.0,7.25
2012-11-28,2.0829999446868896,56539.0,7.25
2012-11-29,2.091900110244751,57853.0,7.25
2012-11-30,2.095599889755249,57475.0,7.25
2012-12-03,2.1338999271392822,58202.0,7.25
2012-12-04,2.1191000938415527,57563.0,7.25
2012-12-05,2.118299961090088,57679.0,7.25
2012-12-06,2.087100028991699,57656.0,7.25
2012-12-07,2.0759999752044678,58487.0,7.25
2012-12-10,2.073499917984009,59248.0,7.25
2012-12-11,2.076200008392334,59623.0,7.25
2012-12-12,2.0755999088287354,59474.0,7.25
2012-12-13,2.0703999996185303,59317.0,7.25
2012-12-14,2.0843000411987305,59605.0,7.25
2012-12-17,2.085099935531616,59567.0,7.25
2012-12-18,2.095099925994873,60461.0,7.25
2012-12-19,2.0880000591278076,60998.0,7.25
2012-12-20,2.069200038909912,61276.0,7.25
2012-12-21,2.0692999362945557,61007.0,7.25
2012-12-24,2.056299924850464,,7.25
2012-12-25,2.074899911880493,,7.25
2012-12-26,2.0771000385284424,60960.0,7.25
2012-12-27,2.0480000972747803,60416.0,7.25
2012-12-28,2.0416998863220215,60952.0,7.25
2012-12-31,2.045099973678589,,7.25
2013-01-01,2.0506999492645264,,7.25
2013-01-02,2.045599937438965,62550.0,7.25
2013-01-03,2.045599937438965,63312.0,7.25
2013-01-04,2.0487000942230225,62523.0,7.25
2013-01-07,2.032399892807007,61933.0,7.25
2013-01-08,2.026400089263916,61128.0,7.25
2013-01-09,2.04010009765625,61579.0,7.25
2013-01-10,2.0476999282836914,61678.0,7.25
2013-01-11,2.0276999473571777,61497.0,7.25
2013-01-14,2.0297000408172607,62081.0,7.25
2013-01-15,2.032399892807007,61728.0,7.25
2013-01-16,,61787.0,7.25
2013-01-17,2.040800094604492,62194.0,7.25
2013-01-18,2.037100076675415,61956.0,7.25
2013-01-21,2.0297999382019043,61900.0,7.25
2013-01-22,2.0387001037597656,61692.0,7.25
2013-01-23,2.0409998893737793,61966.0,7.25
2013-01-24,2.033900022506714,61170.0,7.25
2013-01-25,2.0285000801086426,,7.25
2013-01-28,2.0285000801086426,60027.0,7.25
2013-01-29,1.9940999746322632,60406.0,7.25
2013-01-30,1.9864000082015991,59337.0,7.25
2013-01-31,1.9882999658584595,59761.0,7.25
2013-02-01,1.9905999898910522,60351.0,7.25
2013-02-04,1.9864000082015991,59576.0,7.25
2013-02-05,1.9946999549865723,59445.0,7.25
2013-02-06,1.9829000234603882,58951.0,7.25
2013-02-07,1.9859000444412231,58372.0,7.25
2013-02-08,1.9635000228881836,58498.0,7.25
2013-02-11,1.9701000452041626,,7.25
2013-02-12,1.9707000255584717,,7.25
2013-02-13,1.9687999486923218,58406.0,7.25
2013-02-14,1.9641000032424927,58077.0,7.25
2013-02-15,1.9562000036239624,57903.0,7.25
2013-02-18,1.9651999473571777,57614.0,7.25
2013-02-19,1.9596999883651733,57314.0,7.25
2013-02-20,1.9538999795913696,56178.0,7.25
2013-02-21,1.9601000547409058,56155.0,7.25
2013-02-22,1.9717999696731567,56697.0,7.25
2013-02-25,1.969099998474121,56618.0,7.25
2013-02-26,1.9804999828338623,56949.0,7.25
2013-02-27,1.982100009918213,57274.0,7.25
2013-02-28,1.9744000434875488,57424.0,7.25
2013-03-01,1.9776999950408936,56884.0,7.25
2013-03-04,1.9810999631881714,56499.0,7.25
2013-03-05,1.9710999727249146,55951.0,7.25
2013-03-06,1.962499976158142,57940.0,7.25
2013-03-07,1.9707000255584717,58847.0,7.25
2013-03-08,1.9594999551773071,58433.0,7.25
2013-03-11,1.9419000148773193,58545.0,7.25
2013-03-12,1.9572999477386475,58209.0,7.25
2013-03-13,1.9656000137329102,57386.0,7.25
2013-03-14,1.971500039100647,57281.0,7.25
2013-03-15,1.972000002861023,56869.0,7.25
2013-03-18,1.9788000583648682,56973.0,7.25
2013-03-19,1.982800006866455,56361.0,7.25
2013-03-20,1.9825999736785889,56030.0,7.25
2013-03-21,1.9844000339508057,55577.0,7.25
2013-03-22,2.0051000118255615,55243.0,7.25
2013-03-25,2.006500005722046,54873.0,7.25
2013-03-26,2.00600004196167,55671.0,7.25
2013-03-27,2.014899969100952,56034.0,7.25
2013-03-28,2.010200023651123,56352.0,7.25
2013-03-29,2.019200086593628,,7.25
2013-04-01,2.0190000534057617,55902.0,7.25
2013-04-02,2.0151000022888184,54889.0,7.25
2013-04-03,2.0185999870300293,55563.0,7.25
2013-04-04,2.0209999084472656,54648.0,7.25
2013-04-05,2.0127999782562256,55051.0,7.25
2013-04-08,1.983199954032898,55092.0,7.25
2013-04-09,1.9896999597549438,55912.0,7.25
2013-04-10,1.9805999994277954,56187.0,7.25
2013-04-11,1.9731999635696411,55401.0,7.25
2013-04-12,1.9747999906539917,54963.0,7.25
2013-04-15,1.9661999940872192,52950.0,7.25
2013-04-16,1.9980000257492065,53991.0,7.25
2013-04-17,1.9845999479293823,52882.0,7.25
2013-04-18,1.9970999956130981,53166.0,7.5
2013-04-19,1.9816999435424805,53929.0,7.5
2013-04-22,2.005199909210205,54298.0,7.5
2013-04-23,2.015899896621704,54885.0,7.5
2013-04-24,2.018399953842163,54984.0,7.5
2013-04-25,2.008699893951416,54963.0,7.5
2013-04-26,1.9993000030517578,54252.0,7.5
2013-04-29,1.993299961090088,54887.0,7.5
2013-04-30,2.00570011138916,55910.0,7.5
2013-05-01,2.001499891281128,,7.5
2013-05-02,2.001699924468994,55322.0,7.5
2013-05-03,2.0069000720977783,55488.0,7.5
2013-05-06,2.0053999423980713,55430.0,7.5
2013-05-07,2.0058999061584473,56275.0,7.5
2013-05-08,2.0058000087738037,55805.0,7.5
2013-05-09,2.000699996948242,55448.0,7.5
2013-05-10,2.0092999935150146,55108.0,7.5
2013-05-13,2.0137999057769775,54448.0,7.5
2013-05-14,2.006200075149536,54667.0,7.5
2013-05-15,2.018399953842163,54936.0,7.5
2013-05-16,2.01990008354187,54773.0,7.5
2013-05-17,2.022599935531616,55164.0,7.5
2013-05-20,2.0311999320983887,55701.0,7.5
2013-05-21,2.0357000827789307,56265.0,7.5
2013-05-22,2.0327999591827393,56429.0,7.5
2013-05-23,2.045599937438965,56350.0,7.5
2013-05-24,2.041100025177002,56406.0,7.5
2013-05-27,2.0469000339508057,56396.0,7.5
2013-05-28,2.053499937057495,56036.0,7.5
2013-05-29,2.0738000869750977,54635.0,7.5
2013-05-30,2.107300043106079,,8.0
2013-05-31,2.1077001094818115,53506.0,8.0
2013-06-03,2.089900016784668,53944.0,8.0
2013-06-04,2.121299982070923,54018.0,8.0
2013-06-05,2.124000072479248,52799.0,8.0
2013-06-06,2.1250998973846436,52885.0,8.0
2013-06-07,2.1273999214172363,51619.0,8.0
2013-06-10,2.1273999214172363,51317.0,8.0
2013-06-11,2.1273999214172363,49770.0,8.0
2013-06-12,2.1273999214172363,49181.0,8.0
2013-06-13,2.1526999473571777,50415.0,8.0
2013-06-14,2.11680006980896,49332.0,8.0
2013-06-17,2.096400022506714,49089.0,8.0
2013-06-18,2.167799949645996,49465.0,8.0
2013-06-19,2.1775999069213867,47893.0,8.0
2013-06-20,2.2242000102996826,48214.0,8.0
2013-06-21,2.25570011138916,47056.0,8.0
2013-06-24,2.2385001182556152,45965.0,8.0
2013-06-25,2.225600004196167,46893.0,8.0
2013-06-26,2.210200071334839,47172.0,8.0
2013-06-27,2.186199903488159,47609.0,8.0
2013-06-28,2.1958999633789062,47457.0,8.0
2013-07-01,2.189199924468994,47230.0,8.0
2013-07-02,2.223099946975708,45229.0,8.0
2013-07-03,2.2472000122070312,45044.0,8.0
2013-07-04,2.263400077819824,45763.0,8.0
2013-07-05,2.246000051498413,45210.0,8.0
2013-07-08,2.247499942779541,45076.0,8.0
2013-07-09,2.2614998817443848,,8.0
2013-07-10,2.2541000843048096,45483.0,8.0
2013-07-11,2.270400047302246,46626.0,8.5
2013-07-12,2.252000093460083,45533.0,8.5
2013-07-15,2.261899948120117,46739.0,8.5
2013-07-16,2.2163000106811523,46869.0,8.5
2013-07-17,2.248800039291382,47407.0,8.5
2013-07-18,2.222899913787842,47657.0,8.5
2013-07-19,2.2218000888824463,47400.0,8.5
2013-07-22,2.244800090789795,48574.0,8.5
2013-07-23,2.2302000522613525,48820.0,8.5
2013-07-24,2.2100000381469727,48374.0,8.5
2013-07-25,2.2435998916625977,49067.0,8.5
2013-07-26,2.2407000064849854,49422.0,8.5
2013-07-29,2.2544000148773193,49212.0,8.5
2013-07-30,2.2665998935699463,48562.0,8.5
2013-07-31,2.279400110244751,48234.0,8.5
2013-08-01,2.273699998855591,49141.0,8.5
2013-08-02,2.3011999130249023,48474.0,8.5
2013-08-05,2.2839999198913574,48436.0,8.5
2013-08-06,2.3025999069213867,47422.0,8.5
